id,UID,FRIEND_UID,USER_SOCIAL_ID,FRIEND_SOCIAL_ID,SOCIAL_TYPE,REASON,CREATED_AT,UPDATED_AT
813,LkcVnCD8KAYB4YJEHZlijWY48fb2,QMD34BgumgMumDXA4QswKrPhxh23,LkcVnCD8KAYB4YJEHZlijWY48fb2,10157586350203296,facebook,upload_friends uploader,2019-07-15 00:09:09,2019-07-15 00:09:09
814,QMD34BgumgMumDXA4QswKrPhxh23,LkcVnCD8KAYB4YJEHZlijWY48fb2,10157586350203296,LkcVnCD8KAYB4YJEHZlijWY48fb2,facebook,upload_friends,2019-07-15 00:09:09,2019-07-15 00:09:09
815,LkcVnCD8KAYB4YJEHZlijWY48fb2,oc2yoPAdAZhI0Icz9vKeOsEbJVv2,LkcVnCD8KAYB4YJEHZlijWY48fb2,10156302852591766,facebook,upload_friends uploader,2019-07-15 00:09:09,2019-07-15 00:09:09
816,oc2yoPAdAZhI0Icz9vKeOsEbJVv2,LkcVnCD8KAYB4YJEHZlijWY48fb2,10156302852591766,LkcVnCD8KAYB4YJEHZlijWY48fb2,facebook,upload_friends,2019-07-15 00:09:09,2019-07-15 00:09:09
817,LkcVnCD8KAYB4YJEHZlijWY48fb2,b6phkS6AFdghhkSelocpwrYZq1q2,LkcVnCD8KAYB4YJEHZlijWY48fb2,10156493854881139,facebook,upload_friends uploader,2019-07-15 00:09:09,2019-07-15 00:09:09
818,b6phkS6AFdghhkSelocpwrYZq1q2,LkcVnCD8KAYB4YJEHZlijWY48fb2,10156493854881139,LkcVnCD8KAYB4YJEHZlijWY48fb2,facebook,upload_friends,2019-07-15 00:09:09,2019-07-15 00:09:09
819,LkcVnCD8KAYB4YJEHZlijWY48fb2,urhV2g7qJcXlnNt43CL7RkWFQa02,LkcVnCD8KAYB4YJEHZlijWY48fb2,10156706842992945,facebook,upload_friends uploader,2019-07-15 00:09:09,2019-07-15 00:09:09
820,urhV2g7qJcXlnNt43CL7RkWFQa02,LkcVnCD8KAYB4YJEHZlijWY48fb2,10156706842992945,LkcVnCD8KAYB4YJEHZlijWY48fb2,facebook,upload_friends,2019-07-15 00:09:09,2019-07-15 00:09:09
821,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,BVzWG0z2CqSNmSv3ncvbKowStBM2,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,BVzWG0z2CqSNmSv3ncvbKowStBM2,ondee,referer,2019-07-15 01:15:48,2019-07-15 01:15:48
822,BVzWG0z2CqSNmSv3ncvbKowStBM2,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,BVzWG0z2CqSNmSv3ncvbKowStBM2,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,ondee,referee,2019-07-15 01:15:48,2019-07-15 01:15:48
823,ZOTXXdUppWNppx12ZI9LA302fSp1,wA50gPDi7XPbos80mw7x34Q9d4e2,ZOTXXdUppWNppx12ZI9LA302fSp1,10105373367615134,facebook,upload_friends uploader,2019-07-15 01:30:37,2019-07-15 01:30:37
824,wA50gPDi7XPbos80mw7x34Q9d4e2,ZOTXXdUppWNppx12ZI9LA302fSp1,10105373367615134,ZOTXXdUppWNppx12ZI9LA302fSp1,facebook,upload_friends,2019-07-15 01:30:37,2019-07-15 01:30:37
825,aB4QkLDDLoZZj4qtLUQr6Kp9k0d2,8t2FnJDoQkVyytYz4nULcCHiE2j1,aB4QkLDDLoZZj4qtLUQr6Kp9k0d2,2052455598193330,facebook,upload_friends uploader,2019-07-15 02:13:00,2019-07-15 02:13:00
826,8t2FnJDoQkVyytYz4nULcCHiE2j1,aB4QkLDDLoZZj4qtLUQr6Kp9k0d2,2052455598193330,aB4QkLDDLoZZj4qtLUQr6Kp9k0d2,facebook,upload_friends,2019-07-15 02:13:00,2019-07-15 02:13:00
827,OIwMbrGMPoevubEeZfxdSF0uJhg2,aB4QkLDDLoZZj4qtLUQr6Kp9k0d2,OIwMbrGMPoevubEeZfxdSF0uJhg2,aB4QkLDDLoZZj4qtLUQr6Kp9k0d2,ondee,referer,2019-07-15 02:13:58,2019-07-15 02:13:58
828,aB4QkLDDLoZZj4qtLUQr6Kp9k0d2,OIwMbrGMPoevubEeZfxdSF0uJhg2,aB4QkLDDLoZZj4qtLUQr6Kp9k0d2,OIwMbrGMPoevubEeZfxdSF0uJhg2,ondee,referee,2019-07-15 02:13:58,2019-07-15 02:13:58
829,V5GCttCA1MhXeV7VMujP7WS9uaO2,Qpw3l1T03OVpPHzxFZ4hBoobLTa2,V5GCttCA1MhXeV7VMujP7WS9uaO2,Qpw3l1T03OVpPHzxFZ4hBoobLTa2,ondee,referer,2019-07-15 11:06:44,2019-07-15 11:06:44
830,Qpw3l1T03OVpPHzxFZ4hBoobLTa2,V5GCttCA1MhXeV7VMujP7WS9uaO2,Qpw3l1T03OVpPHzxFZ4hBoobLTa2,V5GCttCA1MhXeV7VMujP7WS9uaO2,ondee,referee,2019-07-15 11:06:44,2019-07-15 11:06:44
831,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,WJbi7yegd0cNzU4R1cl0V6OPLaF3,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10156379395027963,facebook,upload_friends uploader,2019-07-15 14:31:58,2019-07-15 14:31:58
832,WJbi7yegd0cNzU4R1cl0V6OPLaF3,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10156379395027963,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,facebook,upload_friends,2019-07-15 14:31:58,2019-07-15 14:31:58
833,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,SQphAuMSgBSzbQivUKS2o9cBKI03,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10219591928849498,facebook,upload_friends uploader,2019-07-15 14:31:58,2019-07-15 14:31:58
834,SQphAuMSgBSzbQivUKS2o9cBKI03,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10219591928849498,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,facebook,upload_friends,2019-07-15 14:31:58,2019-07-15 14:31:58
835,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,XwzxcuRbzuNDM9ndntItHpYOvzN2,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10219044739130549,facebook,upload_friends uploader,2019-07-15 14:31:58,2019-07-15 14:31:58
836,XwzxcuRbzuNDM9ndntItHpYOvzN2,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10219044739130549,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,facebook,upload_friends,2019-07-15 14:31:58,2019-07-15 14:31:58
837,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,HvbWjIeYWfWIGHIJ9dXHETqW3lw1,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10214390325173733,facebook,upload_friends uploader,2019-07-15 14:31:58,2019-07-15 14:31:58
838,HvbWjIeYWfWIGHIJ9dXHETqW3lw1,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10214390325173733,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,facebook,upload_friends,2019-07-15 14:31:58,2019-07-15 14:31:58
839,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,bDbVpkIjo8OexQcU2msTFKViTE23,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10215574871066789,facebook,upload_friends uploader,2019-07-15 14:31:59,2019-07-15 14:31:59
840,bDbVpkIjo8OexQcU2msTFKViTE23,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10215574871066789,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,facebook,upload_friends,2019-07-15 14:31:59,2019-07-15 14:31:59
841,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,tlb64T1qv9Q7u3XrWEIqnSIVfey1,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10220131857189005,facebook,upload_friends uploader,2019-07-15 14:31:59,2019-07-15 14:31:59
842,tlb64T1qv9Q7u3XrWEIqnSIVfey1,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10220131857189005,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,facebook,upload_friends,2019-07-15 14:31:59,2019-07-15 14:31:59
843,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,jAFnDhPh8VXfSnojgsDgVsSOdfk2,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10218622069050278,facebook,upload_friends uploader,2019-07-15 14:31:59,2019-07-15 14:31:59
844,jAFnDhPh8VXfSnojgsDgVsSOdfk2,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,10218622069050278,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,facebook,upload_friends,2019-07-15 14:31:59,2019-07-15 14:31:59
845,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,8t2FnJDoQkVyytYz4nULcCHiE2j1,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,2052455598193330,facebook,upload_friends uploader,2019-07-15 14:31:59,2019-07-15 14:31:59
846,8t2FnJDoQkVyytYz4nULcCHiE2j1,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,2052455598193330,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,facebook,upload_friends,2019-07-15 14:31:59,2019-07-15 14:31:59
847,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,WUQr7kO79JTlBQg02t1fCr0teKC2,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,1365629050251097,facebook,upload_friends uploader,2019-07-15 14:31:59,2019-07-15 14:31:59
848,WUQr7kO79JTlBQg02t1fCr0teKC2,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,1365629050251097,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,facebook,upload_friends,2019-07-15 14:31:59,2019-07-15 14:31:59
849,WJbi7yegd0cNzU4R1cl0V6OPLaF3,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,WJbi7yegd0cNzU4R1cl0V6OPLaF3,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,ondee,referer,2019-07-15 14:32:43,2019-07-15 14:32:43
850,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,WJbi7yegd0cNzU4R1cl0V6OPLaF3,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,WJbi7yegd0cNzU4R1cl0V6OPLaF3,ondee,referee,2019-07-15 14:32:43,2019-07-15 14:32:43
851,eFwXBRDftMW9UcZwJo6qdHAXnzf1,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,eFwXBRDftMW9UcZwJo6qdHAXnzf1,10156635624723753,facebook,upload_friends uploader,2019-07-15 15:04:21,2019-07-15 15:04:21
852,NK2cvY1U7zMN05nOiNhSGmU6tJJ2,eFwXBRDftMW9UcZwJo6qdHAXnzf1,10156635624723753,eFwXBRDftMW9UcZwJo6qdHAXnzf1,facebook,upload_friends,2019-07-15 15:04:21,2019-07-15 15:04:21
853,eFwXBRDftMW9UcZwJo6qdHAXnzf1,WJbi7yegd0cNzU4R1cl0V6OPLaF3,eFwXBRDftMW9UcZwJo6qdHAXnzf1,10156379395027963,facebook,upload_friends uploader,2019-07-15 15:04:21,2019-07-15 15:04:21
854,WJbi7yegd0cNzU4R1cl0V6OPLaF3,eFwXBRDftMW9UcZwJo6qdHAXnzf1,10156379395027963,eFwXBRDftMW9UcZwJo6qdHAXnzf1,facebook,upload_friends,2019-07-15 15:04:21,2019-07-15 15:04:21
855,eFwXBRDftMW9UcZwJo6qdHAXnzf1,SQphAuMSgBSzbQivUKS2o9cBKI03,eFwXBRDftMW9UcZwJo6qdHAXnzf1,10219591928849498,facebook,upload_friends uploader,2019-07-15 15:04:21,2019-07-15 15:04:21
856,SQphAuMSgBSzbQivUKS2o9cBKI03,eFwXBRDftMW9UcZwJo6qdHAXnzf1,10219591928849498,eFwXBRDftMW9UcZwJo6qdHAXnzf1,facebook,upload_friends,2019-07-15 15:04:21,2019-07-15 15:04:21
857,eFwXBRDftMW9UcZwJo6qdHAXnzf1,tlb64T1qv9Q7u3XrWEIqnSIVfey1,eFwXBRDftMW9UcZwJo6qdHAXnzf1,10220131857189005,facebook,upload_friends uploader,2019-07-15 15:04:21,2019-07-15 15:04:21
858,tlb64T1qv9Q7u3XrWEIqnSIVfey1,eFwXBRDftMW9UcZwJo6qdHAXnzf1,10220131857189005,eFwXBRDftMW9UcZwJo6qdHAXnzf1,facebook,upload_friends,2019-07-15 15:04:21,2019-07-15 15:04:21
859,eFwXBRDftMW9UcZwJo6qdHAXnzf1,jAFnDhPh8VXfSnojgsDgVsSOdfk2,eFwXBRDftMW9UcZwJo6qdHAXnzf1,10218622069050278,facebook,upload_friends uploader,2019-07-15 15:04:21,2019-07-15 15:04:21
860,jAFnDhPh8VXfSnojgsDgVsSOdfk2,eFwXBRDftMW9UcZwJo6qdHAXnzf1,10218622069050278,eFwXBRDftMW9UcZwJo6qdHAXnzf1,facebook,upload_friends,2019-07-15 15:04:21,2019-07-15 15:04:21
861,eFwXBRDftMW9UcZwJo6qdHAXnzf1,8t2FnJDoQkVyytYz4nULcCHiE2j1,eFwXBRDftMW9UcZwJo6qdHAXnzf1,2052455598193330,facebook,upload_friends uploader,2019-07-15 15:04:21,2019-07-15 15:04:21
862,8t2FnJDoQkVyytYz4nULcCHiE2j1,eFwXBRDftMW9UcZwJo6qdHAXnzf1,2052455598193330,eFwXBRDftMW9UcZwJo6qdHAXnzf1,facebook,upload_friends,2019-07-15 15:04:21,2019-07-15 15:04:21
863,eFwXBRDftMW9UcZwJo6qdHAXnzf1,WUQr7kO79JTlBQg02t1fCr0teKC2,eFwXBRDftMW9UcZwJo6qdHAXnzf1,1365629050251097,facebook,upload_friends uploader,2019-07-15 15:04:21,2019-07-15 15:04:21
864,WUQr7kO79JTlBQg02t1fCr0teKC2,eFwXBRDftMW9UcZwJo6qdHAXnzf1,1365629050251097,eFwXBRDftMW9UcZwJo6qdHAXnzf1,facebook,upload_friends,2019-07-15 15:04:21,2019-07-15 15:04:21
865,OIwMbrGMPoevubEeZfxdSF0uJhg2,eFwXBRDftMW9UcZwJo6qdHAXnzf1,OIwMbrGMPoevubEeZfxdSF0uJhg2,eFwXBRDftMW9UcZwJo6qdHAXnzf1,ondee,referer,2019-07-15 15:05:29,2019-07-15 15:05:29
866,eFwXBRDftMW9UcZwJo6qdHAXnzf1,OIwMbrGMPoevubEeZfxdSF0uJhg2,eFwXBRDftMW9UcZwJo6qdHAXnzf1,OIwMbrGMPoevubEeZfxdSF0uJhg2,ondee,referee,2019-07-15 15:05:29,2019-07-15 15:05:29
867,rm1spQGWhnNFwSuhpNIZVN7eU8o2,CarpfhY07fOT8vXvAGLFCrQf8Gk1,rm1spQGWhnNFwSuhpNIZVN7eU8o2,CarpfhY07fOT8vXvAGLFCrQf8Gk1,ondee,referer,2019-07-15 15:09:24,2019-07-15 15:09:24
868,CarpfhY07fOT8vXvAGLFCrQf8Gk1,rm1spQGWhnNFwSuhpNIZVN7eU8o2,CarpfhY07fOT8vXvAGLFCrQf8Gk1,rm1spQGWhnNFwSuhpNIZVN7eU8o2,ondee,referee,2019-07-15 15:09:24,2019-07-15 15:09:24
869,FJ3p4HhuzOTKDQLezKxr5v3dmrt1,qMDOF5n24YhxUiEA4URuPSzsy3z2,FJ3p4HhuzOTKDQLezKxr5v3dmrt1,10212966507192138,facebook,upload_friends uploader,2019-07-15 15:26:53,2019-07-15 15:26:53
870,qMDOF5n24YhxUiEA4URuPSzsy3z2,FJ3p4HhuzOTKDQLezKxr5v3dmrt1,10212966507192138,FJ3p4HhuzOTKDQLezKxr5v3dmrt1,facebook,upload_friends,2019-07-15 15:26:53,2019-07-15 15:26:53
871,4dmJ3LCfRhcO9R01xojJ9G6V5wC3,FJ3p4HhuzOTKDQLezKxr5v3dmrt1,4dmJ3LCfRhcO9R01xojJ9G6V5wC3,FJ3p4HhuzOTKDQLezKxr5v3dmrt1,ondee,referer,2019-07-15 15:27:52,2019-07-15 15:27:52
872,FJ3p4HhuzOTKDQLezKxr5v3dmrt1,4dmJ3LCfRhcO9R01xojJ9G6V5wC3,FJ3p4HhuzOTKDQLezKxr5v3dmrt1,4dmJ3LCfRhcO9R01xojJ9G6V5wC3,ondee,referee,2019-07-15 15:27:52,2019-07-15 15:27:52
873,eCoIdhoyg4ZLt98xqQs0wjLum1u1,mRQOfmVjf5Ua0jltkoFE7QuX5C72,eCoIdhoyg4ZLt98xqQs0wjLum1u1,mRQOfmVjf5Ua0jltkoFE7QuX5C72,ondee,referer,2019-07-15 16:44:17,2019-07-15 16:44:17
874,mRQOfmVjf5Ua0jltkoFE7QuX5C72,eCoIdhoyg4ZLt98xqQs0wjLum1u1,mRQOfmVjf5Ua0jltkoFE7QuX5C72,eCoIdhoyg4ZLt98xqQs0wjLum1u1,ondee,referee,2019-07-15 16:44:17,2019-07-15 16:44:17
875,tlb64T1qv9Q7u3XrWEIqnSIVfey1,zad5Lu4eNeWR29tcfkcYS62YMBh1,tlb64T1qv9Q7u3XrWEIqnSIVfey1,zad5Lu4eNeWR29tcfkcYS62YMBh1,ondee,referer,2019-07-15 17:06:14,2019-07-15 17:06:14
876,zad5Lu4eNeWR29tcfkcYS62YMBh1,tlb64T1qv9Q7u3XrWEIqnSIVfey1,zad5Lu4eNeWR29tcfkcYS62YMBh1,tlb64T1qv9Q7u3XrWEIqnSIVfey1,ondee,referee,2019-07-15 17:06:14,2019-07-15 17:06:14
877,4bjwytk86VSxuS2zeDm0Kaags9u2,DDOLyGCpiRekeVJLMs3jqBaxKZu2,4bjwytk86VSxuS2zeDm0Kaags9u2,DDOLyGCpiRekeVJLMs3jqBaxKZu2,ondee,referer,2019-07-15 17:15:36,2019-07-15 17:15:36
878,DDOLyGCpiRekeVJLMs3jqBaxKZu2,4bjwytk86VSxuS2zeDm0Kaags9u2,DDOLyGCpiRekeVJLMs3jqBaxKZu2,4bjwytk86VSxuS2zeDm0Kaags9u2,ondee,referee,2019-07-15 17:15:36,2019-07-15 17:15:36
879,HVSSgiGtDGOHSqA32YfKgRkEZXI2,FF0NFfFYbVN1Qlnw3PJXaKfx6QM2,HVSSgiGtDGOHSqA32YfKgRkEZXI2,10158682985347222,facebook,upload_friends uploader,2019-07-15 17:18:19,2019-07-15 17:18:19
880,FF0NFfFYbVN1Qlnw3PJXaKfx6QM2,HVSSgiGtDGOHSqA32YfKgRkEZXI2,10158682985347222,HVSSgiGtDGOHSqA32YfKgRkEZXI2,facebook,upload_friends,2019-07-15 17:18:19,2019-07-15 17:18:19
881,HVSSgiGtDGOHSqA32YfKgRkEZXI2,CDa7OrBhWKbboBv7DLr0q658ytz2,HVSSgiGtDGOHSqA32YfKgRkEZXI2,2712372958789988,facebook,upload_friends uploader,2019-07-15 17:18:19,2019-07-15 17:18:19
882,CDa7OrBhWKbboBv7DLr0q658ytz2,HVSSgiGtDGOHSqA32YfKgRkEZXI2,2712372958789988,HVSSgiGtDGOHSqA32YfKgRkEZXI2,facebook,upload_friends,2019-07-15 17:18:19,2019-07-15 17:18:19
883,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,kPb63EWREFXt0f5WjPBKAYOdCfG2,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,kPb63EWREFXt0f5WjPBKAYOdCfG2,ondee,referer,2019-07-15 17:23:35,2019-07-15 17:23:35
884,kPb63EWREFXt0f5WjPBKAYOdCfG2,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,kPb63EWREFXt0f5WjPBKAYOdCfG2,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,ondee,referee,2019-07-15 17:23:35,2019-07-15 17:23:35
885,u5RKHTHpATZMVatqCnnEBP7VmCz1,WJbi7yegd0cNzU4R1cl0V6OPLaF3,u5RKHTHpATZMVatqCnnEBP7VmCz1,10156379395027963,facebook,upload_friends uploader,2019-07-15 17:35:09,2019-07-15 17:35:09
886,WJbi7yegd0cNzU4R1cl0V6OPLaF3,u5RKHTHpATZMVatqCnnEBP7VmCz1,10156379395027963,u5RKHTHpATZMVatqCnnEBP7VmCz1,facebook,upload_friends,2019-07-15 17:35:09,2019-07-15 17:35:09
887,u5RKHTHpATZMVatqCnnEBP7VmCz1,XwzxcuRbzuNDM9ndntItHpYOvzN2,u5RKHTHpATZMVatqCnnEBP7VmCz1,10219044739130549,facebook,upload_friends uploader,2019-07-15 17:35:09,2019-07-15 17:35:09
888,XwzxcuRbzuNDM9ndntItHpYOvzN2,u5RKHTHpATZMVatqCnnEBP7VmCz1,10219044739130549,u5RKHTHpATZMVatqCnnEBP7VmCz1,facebook,upload_friends,2019-07-15 17:35:09,2019-07-15 17:35:09
889,u5RKHTHpATZMVatqCnnEBP7VmCz1,tlb64T1qv9Q7u3XrWEIqnSIVfey1,u5RKHTHpATZMVatqCnnEBP7VmCz1,10220131857189005,facebook,upload_friends uploader,2019-07-15 17:35:09,2019-07-15 17:35:09
890,tlb64T1qv9Q7u3XrWEIqnSIVfey1,u5RKHTHpATZMVatqCnnEBP7VmCz1,10220131857189005,u5RKHTHpATZMVatqCnnEBP7VmCz1,facebook,upload_friends,2019-07-15 17:35:09,2019-07-15 17:35:09
891,tS1gofrUWHUmWuY547ObhsEy7Td2,WJbi7yegd0cNzU4R1cl0V6OPLaF3,tS1gofrUWHUmWuY547ObhsEy7Td2,10156379395027963,facebook,upload_friends uploader,2019-07-15 17:36:04,2019-07-15 17:36:04
892,WJbi7yegd0cNzU4R1cl0V6OPLaF3,tS1gofrUWHUmWuY547ObhsEy7Td2,10156379395027963,tS1gofrUWHUmWuY547ObhsEy7Td2,facebook,upload_friends,2019-07-15 17:36:04,2019-07-15 17:36:04
893,WJbi7yegd0cNzU4R1cl0V6OPLaF3,tS1gofrUWHUmWuY547ObhsEy7Td2,WJbi7yegd0cNzU4R1cl0V6OPLaF3,tS1gofrUWHUmWuY547ObhsEy7Td2,ondee,referer,2019-07-15 17:38:04,2019-07-15 17:38:04
894,tS1gofrUWHUmWuY547ObhsEy7Td2,WJbi7yegd0cNzU4R1cl0V6OPLaF3,tS1gofrUWHUmWuY547ObhsEy7Td2,WJbi7yegd0cNzU4R1cl0V6OPLaF3,ondee,referee,2019-07-15 17:38:04,2019-07-15 17:38:04
895,mRQOfmVjf5Ua0jltkoFE7QuX5C72,wE29XB94xPgDioFjefN6YEhehE13,mRQOfmVjf5Ua0jltkoFE7QuX5C72,wE29XB94xPgDioFjefN6YEhehE13,ondee,referer,2019-07-15 17:38:33,2019-07-15 17:38:33
896,wE29XB94xPgDioFjefN6YEhehE13,mRQOfmVjf5Ua0jltkoFE7QuX5C72,wE29XB94xPgDioFjefN6YEhehE13,mRQOfmVjf5Ua0jltkoFE7QuX5C72,ondee,referee,2019-07-15 17:38:33,2019-07-15 17:38:33
897,XwzxcuRbzuNDM9ndntItHpYOvzN2,u5RKHTHpATZMVatqCnnEBP7VmCz1,XwzxcuRbzuNDM9ndntItHpYOvzN2,u5RKHTHpATZMVatqCnnEBP7VmCz1,ondee,referer,2019-07-15 17:39:17,2019-07-15 17:39:17
898,u5RKHTHpATZMVatqCnnEBP7VmCz1,XwzxcuRbzuNDM9ndntItHpYOvzN2,u5RKHTHpATZMVatqCnnEBP7VmCz1,XwzxcuRbzuNDM9ndntItHpYOvzN2,ondee,referee,2019-07-15 17:39:17,2019-07-15 17:39:17
899,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,CRxpUdzEfrTKs8Gq155e0xdgp6B3,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,CRxpUdzEfrTKs8Gq155e0xdgp6B3,ondee,referer,2019-07-15 18:00:33,2019-07-15 18:00:33
900,CRxpUdzEfrTKs8Gq155e0xdgp6B3,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,CRxpUdzEfrTKs8Gq155e0xdgp6B3,DwpJ5jI7KqdYJCrQyIRfOD1htNp1,ondee,referee,2019-07-15 18:00:33,2019-07-15 18:00:33
901,Q6VqLnyUnvZQ123iFTV7n9krOum1,WJbi7yegd0cNzU4R1cl0V6OPLaF3,Q6VqLnyUnvZQ123iFTV7n9krOum1,10156379395027963,facebook,upload_friends uploader,2019-07-15 18:22:09,2019-07-15 18:22:09
902,WJbi7yegd0cNzU4R1cl0V6OPLaF3,Q6VqLnyUnvZQ123iFTV7n9krOum1,10156379395027963,Q6VqLnyUnvZQ123iFTV7n9krOum1,facebook,upload_friends,2019-07-15 18:22:09,2019-07-15 18:22:09
903,Q6VqLnyUnvZQ123iFTV7n9krOum1,XwzxcuRbzuNDM9ndntItHpYOvzN2,Q6VqLnyUnvZQ123iFTV7n9krOum1,10219044739130549,facebook,upload_friends uploader,2019-07-15 18:22:09,2019-07-15 18:22:09
904,XwzxcuRbzuNDM9ndntItHpYOvzN2,Q6VqLnyUnvZQ123iFTV7n9krOum1,10219044739130549,Q6VqLnyUnvZQ123iFTV7n9krOum1,facebook,upload_friends,2019-07-15 18:22:09,2019-07-15 18:22:09
905,Q6VqLnyUnvZQ123iFTV7n9krOum1,jAFnDhPh8VXfSnojgsDgVsSOdfk2,Q6VqLnyUnvZQ123iFTV7n9krOum1,10218622069050278,facebook,upload_friends uploader,2019-07-15 18:22:09,2019-07-15 18:22:09
906,jAFnDhPh8VXfSnojgsDgVsSOdfk2,Q6VqLnyUnvZQ123iFTV7n9krOum1,10218622069050278,Q6VqLnyUnvZQ123iFTV7n9krOum1,facebook,upload_friends,2019-07-15 18:22:09,2019-07-15 18:22:09
907,NntNypR6v5TirRjacNmSeX2R4Dr2,WJbi7yegd0cNzU4R1cl0V6OPLaF3,NntNypR6v5TirRjacNmSeX2R4Dr2,10156379395027963,facebook,upload_friends uploader,2019-07-15 19:01:52,2019-07-15 19:01:52
908,WJbi7yegd0cNzU4R1cl0V6OPLaF3,NntNypR6v5TirRjacNmSeX2R4Dr2,10156379395027963,NntNypR6v5TirRjacNmSeX2R4Dr2,facebook,upload_friends,2019-07-15 19:01:52,2019-07-15 19:01:52
909,NntNypR6v5TirRjacNmSeX2R4Dr2,WPHitNWGTvViHPEKpIjkQ34DMTr2,NntNypR6v5TirRjacNmSeX2R4Dr2,10159021716219199,facebook,upload_friends uploader,2019-07-15 19:01:52,2019-07-15 19:01:52
910,WPHitNWGTvViHPEKpIjkQ34DMTr2,NntNypR6v5TirRjacNmSeX2R4Dr2,10159021716219199,NntNypR6v5TirRjacNmSeX2R4Dr2,facebook,upload_friends,2019-07-15 19:01:52,2019-07-15 19:01:52
911,NntNypR6v5TirRjacNmSeX2R4Dr2,tS1gofrUWHUmWuY547ObhsEy7Td2,NntNypR6v5TirRjacNmSeX2R4Dr2,10157402728864253,facebook,upload_friends uploader,2019-07-15 19:01:52,2019-07-15 19:01:52
912,tS1gofrUWHUmWuY547ObhsEy7Td2,NntNypR6v5TirRjacNmSeX2R4Dr2,10157402728864253,NntNypR6v5TirRjacNmSeX2R4Dr2,facebook,upload_friends,2019-07-15 19:01:52,2019-07-15 19:01:52
913,vsUWlDKGARNtRfDWdjDChYNCWJZ2,VZ0SP2id3jOoQhxHMI9jTKkRNKw2,vsUWlDKGARNtRfDWdjDChYNCWJZ2,VZ0SP2id3jOoQhxHMI9jTKkRNKw2,ondee,referer,2019-07-15 19:39:05,2019-07-15 19:39:05
914,VZ0SP2id3jOoQhxHMI9jTKkRNKw2,vsUWlDKGARNtRfDWdjDChYNCWJZ2,VZ0SP2id3jOoQhxHMI9jTKkRNKw2,vsUWlDKGARNtRfDWdjDChYNCWJZ2,ondee,referee,2019-07-15 19:39:05,2019-07-15 19:39:05
915,aoJQujyQ8hMhBup7NoMMxJKgSO13,Olh39B5rBBNP4SzE9466rYhfVed2,aoJQujyQ8hMhBup7NoMMxJKgSO13,Olh39B5rBBNP4SzE9466rYhfVed2,ondee,referer,2019-07-15 20:02:38,2019-07-15 20:02:38
